Rep Global Region,Rep Region,Rep Subregion,Rep Territory,Product_Group,Parent Account,Parent ID,Subsidiary Account,Sub Id,Geo_Group,DOMAIN
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,Designory,15563,North America,designory.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,Digital Arts Network,278447,North America,daj.jp
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,Doremus,8988,North America,doremus.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,"Doyle, Dane, and Bernbach (DDB)",15889,North America,ddb.com.ph
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,E-Graphics Communications,283254,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,Fleishman-Hillard,4665,North America,www.fleishman.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,GMR Marketing,267644,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,"Goodby, Silverstein, & Partners (GSP)",806,North America,gsp.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,GSD&M Idea City,18728,North America,gsdm.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,Healthcare Consultancy Group (HCG),610772,North America,hcg-int.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,Hearts & Science,608300,North America,htlabs.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,ICON Holding,267645,North America,www.icon-intl.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,Integer Group,835,North America,www.integer.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,Interone,27548,North America,interone.de
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,Javelin Marketing,270580,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,Kern Organization,17947,North America,www.kernagency.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,Ketchum,22866,North America,ketchum.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,"Lyons, Lavey, Nickel, Swift (LLNS)",2254,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,M/A/R/C,283284,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,Magnon\TBWA,278177,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,Merkley+Partners,610573,North America,merkleyandpartners.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,Nouvel Vague,25601,North America,nouvelle-vague.fr
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,OMD USA,608301,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,OMD Worldwide,24763,North America,omd.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,Omnicom,8339,North America,omnicomgroup.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,Omnicom Management,633593,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,Omnicom Media,267646,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,Organic,13717,North America,organic.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,PHD Media,278449,North America,phdinc.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,Porter Novelli,24343,North America,porternovelli.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,Proximity London,6318,North America,proximitylondon.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,Proximity Worldwide,7084,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,Rapp Collins Worldwide,9143,North America,haygarth.co.uk
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,RAPP Limited,275507,North America,rapp.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,Resolution Media,2633,North America,resolutionmedia.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,Russ Reid,21851,North America,russreid.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,Serino Coyne,606211,North America,serinocoyne.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,TBWA,1100,North America,tbwa.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,TBWA Anthem,634724,North America,tbwa.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,TBWA Worldwide,9782,North America,tbwa.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,TBWA\Amsterdam,283253,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,Tequila Communication & Marketing,2255,North America,tequila.ca
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,"Torben, Lucie und die Gelbe Gefahr (TLGG)",28136,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,TPG,278451,North America,tpgsoftware.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,TRACK DDB,608303,North America,trackddb.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,"Tragos, Bonnange, Wiesendanger, Ajroldi (TBWA)",3588,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,Tribal DDB,17206,North America,tribalddb.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,We Are Unlimited,611339,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,Wolff Olins,6406,North America,wolffolins.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,WWAV Rapp Collins,5845,North America,wwavrc.co.uk
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,Zimmerman Advertising,15085,North America,www.zadv.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Periscope,13082,Periscope,13082,North America,periscope.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Project WorldWide Incorporated,473,Affinitive,267657,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Project WorldWide Incorporated,473,Argonaut,267658,North America,argonautinc.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Project WorldWide Incorporated,473,George P. Johnson (GPJ),7283,North America,www.gpj.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Project WorldWide Incorporated,473,Motive,267659,North America,thinkmotive.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Project WorldWide Incorporated,473,Partners & Napier,267660,North America,www.partnersandnapier.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Project WorldWide Incorporated,473,Pitch,267661,North America,thepitchagency.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Project WorldWide Incorporated,473,Project WorldWide Incorporated,473,North America,PROJECT.COM
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Project WorldWide Incorporated,473,Shoptology,267662,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,2DataFish,608329,North America,2datafish.com.au
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,3|SHARE,26960,North America,3shape.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,ARC Interactive,10941,North America,arc-interactive.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,Arc Worldwide,610732,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,Audience on Demand,278453,North America,audience-on-demand.de
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,Blue 449,279475,North America,blue449.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,Capps Digital,26276,North America,cappsdigital.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,Digitas,24764,North America,digitas.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,Digitas Health LifeBrands,608564,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,DigitasLBi,27291,North America,digitaslbi.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,DMX Media,633807,North America,vivaki-exchange.nl
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,Enhanns,610733,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,ETO Groupe,278455,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,Fallon Worldwide,16497,North America,fallon.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,Frubis,608305,North America,frubis.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,Guillaume Tell,12502,North America,guillaume-tell.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,Indigo Systems & Technology Consulting,27523,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,iThink Comunicação e Publicidade,608330,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,Kaplan Thaler Group,1820,North America,kaplanthaler.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,LBi,15351,North America,lbi.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,Leo Burnett,24436,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,Leo Burnett Personifi,608331,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,MediaVest,27692,North America,coremedia.ie
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,Mediavest | Spark,278813,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,MMS USA Holdings,267664,North America,mmsholdings.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,Moxie,10948,North America,moxieinteractive.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,Mundocom,474,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,Neue Digitale,278456,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,Nurun,9426,North America,nurun.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,OnPoint Consulting,608332,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,Optimedia,27809,North America,optimedia-us.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,Performics,27836,North America,www.performics.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,Pixelpark,27847,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,Prodigious,608333,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,Publicis,22330,North America,publicis.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,Publicis BOS,27878,North America,publicis-usa.net
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,Publicis ETO,633717,North America,publicis-eto.fr
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,Publicis Groupe Services,607946,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,Publicis Health Media (PHM),608569,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,Publicis Healthcare,278457,North America,publicishealthmedia.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,PUBLICIS iStrat,277741,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,Publicis Kommunikationsagentur,6100,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,Publicis Media,608570,North America,publicismedia.de
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,Publicis Modem & Publicis Dialog,19612,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,Publicis Touchpoint Solutions,267665,North America,touchpointelite.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,Razorfish,21271,North America,razorfish.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,RE:Sources,4778,North America,www.re-sources.org
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,Rosetta,10713,North America,rosetta.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,Rosetta Marketing,11431,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,Saatchi & Saatchi,13303,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,Sapient,20349,North America,sapient.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,SapientRazorfish,610690,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,Search Marketing Group (SMG),21388,North America,searchmarketinggroup.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,SMG Convonix,608307,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,Spark,278458,North America,spark.us
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,Spindrift,27965,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,Star Reachers,283267,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,Starcom MediaVest (SMV),8275,North America,smvgroup.com.au
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,Team One Advertising,20181,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,TLG India,278460,North America,resultrix.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,VivaKi,5184,North America,vivaki.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,Zenith Media Services,267663,North America,www.zenithmedia-na.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Publicis,22330,ZenithOptimedia,28237,North America,www.zenithoptimedia.co.uk
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Richards Group,20622,Click Here Labs,267672,North America,www.clickhere.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Richards Group,20622,Richards Group,20622,North America,www.richards.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,RR Donnelley,6017,Banta Corporation,11009,North America,www.banta.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,RR Donnelley,6017,Banta Global Turnkey,267673,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,RR Donnelley,6017,Bowne & Company,7984,North America,browneco.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,RR Donnelley,6017,Donnelley Financial Solutions,279200,North America,dfsco.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,RR Donnelley,6017,LibreDigital,32730,North America,rrdonnelley.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,RR Donnelley,6017,LSC Communications,279201,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,RR Donnelley,6017,PBM Graphics,267674,North America,www.pbmgraphics.com
